Car_Manufacturer,Model,Engine size,Fuel type,Year of manufacture,Mileage,Price
Ford,Fiesta,1.2,Petrol,2007,111107,5322
Porsche,Cayenne,2.6,Petrol,2000,202021,5322
Toyota,Prius,1.4,Hybrid,2003,161606,5322
VW,Passat,1.6,Diesel,2004,162605,5322
VW,Passat,1.4,Diesel,1999,112421,5322
Ford,Focus,1.6,Hybrid,1993,78362,5323
Ford,Mondeo,1.6,Petrol,1997,89120,5323
VW,Golf,1.6,Hybrid,1996,82055,5324
Ford,Mondeo,1.6,Diesel,2000,122601,5325
VW,Passat,1.4,Diesel,1998,103392,5325
Toyota,RAV4,1.8,Hybrid,2000,171907,5325
VW,Golf,1.4,Petrol,2002,103088,5325
Ford,Fiesta,1.4,Petrol,2008,129701,5326
VW,Polo,1.2,Petrol,2007,114429,5326
VW,Polo,1.6,Petrol,2007,132975,5327
Ford,Fiesta,1.0,Petrol,2006,89402,5327
VW,Passat,1.4,Diesel,2003,146300,5327
Ford,Mondeo,1.4,Diesel,2002,131099,5327
Toyota,Prius,1.0,Hybrid,1999,106501,5328
Ford,Focus,1.8,Petrol,2001,133527,5328
Toyota,RAV4,2.2,Hybrid,1995,143698,5329
VW,Polo,1.2,Petrol,2000,46670,5330
Toyota,Yaris,1.2,Petrol,2007,129967,5330
Toyota,Prius,1.0,Hybrid,2000,115320,5330
VW,Passat,1.6,Petrol,1998,105691,5331
Toyota,RAV4,2.0,Hybrid,1992,111969,5331
Ford,Fiesta,1.4,Petrol,2005,103306,5332
VW,Golf,1.2,Diesel,1996,38895,5332
Toyota,RAV4,2.0,Hybrid,1993,120669,5333
BMW,M5,5.0,Petrol,1990,189323,5333
Toyota,RAV4,2.2,Petrol,1998,145802,5333
Toyota,Prius,1.8,Hybrid,2000,152373,5333
VW,Golf,1.8,Hybrid,2003,150932,5333
BMW,Z4,3.0,Petrol,1992,101147,5334
Toyota,Yaris,1.4,Hybrid,1995,54016,5334
Porsche,911,2.2,Petrol,1993,184395,5334
VW,Passat,1.4,Diesel,1998,103187,5334
Toyota,Prius,1.0,Hybrid,1997,87988,5334
Porsche,718 Cayman,2.0,Petrol,2002,182640,5334
VW,Passat,1.4,Diesel,2003,146103,5335
Toyota,Prius,1.4,Hybrid,1998,119768,5335
Toyota,Prius,1.4,Hybrid,2002,153254,5336
VW,Passat,1.8,Diesel,1999,128392,5337
Ford,Focus,1.6,Petrol,1998,99268,5338
VW,Passat,1.6,Diesel,2002,146047,5338
Toyota,Yaris,1.4,Hybrid,2002,120237,5339
Toyota,RAV4,1.8,Hybrid,1999,163686,5339
VW,Golf,1.6,Petrol,2003,120452,5339
VW,Polo,1.4,Petrol,2009,141055,5339
VW,Golf,1.8,Hybrid,1994,70718,5339
Toyota,Prius,1.8,Hybrid,1999,144045,5340
Ford,Focus,2.0,Diesel,2000,137607,5340
BMW,Z4,2.0,Petrol,2002,160042,5341
BMW,X3,2.0,Diesel,2002,171666,5341
VW,Golf,1.8,Petrol,2001,110600,5342
Toyota,Yaris,1.4,Petrol,2003,104834,5342
BMW,M5,4.4,Petrol,1995,219547,5343
Ford,Fiesta,1.2,Petrol,2006,101614,5343
VW,Passat,1.4,Diesel,2002,137641,5343
Porsche,911,3.0,Petrol,1990,178957,5344
VW,Passat,1.4,Diesel,2002,137601,5345
Toyota,Prius,1.0,Hybrid,1998,97009,5345
VW,Passat,1.6,Diesel,2004,162064,5346
BMW,Z4,3.0,Petrol,1994,118639,5346
VW,Polo,2.0,Petrol,2000,84971,5347
VW,Passat,1.8,Petrol,2001,138816,5347
Ford,Fiesta,1.4,Petrol,2006,111866,5347
Ford,Fiesta,1.2,Petrol,2005,92258,5349
VW,Passat,1.4,Diesel,2002,137513,5349
Ford,Focus,1.0,Petrol,2005,129564,5349
Ford,Fiesta,1.2,Petrol,2007,110402,5350
Toyota,RAV4,2.2,Hybrid,2003,205950,5351
Toyota,RAV4,1.8,Hybrid,1993,113340,5351
Toyota,RAV4,2.4,Hybrid,1995,148521,5352
Toyota,RAV4,2.4,Hybrid,1991,114686,5352
BMW,M5,4.0,Petrol,1992,191385,5353
Ford,Fiesta,1.0,Petrol,2002,48575,5353
Ford,Fiesta,1.2,Petrol,2006,101347,5353
Toyota,Prius,1.4,Hybrid,2002,152857,5353
Ford,Fiesta,1.4,Petrol,2000,54158,5353
Ford,Fiesta,1.4,Petrol,2010,145745,5354
Ford,Focus,1.0,Petrol,2000,84640,5354
Ford,Fiesta,1.2,Petrol,2004,82672,5354
VW,Passat,2.0,Diesel,1997,117552,5354
Toyota,RAV4,2.2,Petrol,1998,145282,5355
VW,Golf,1.4,Petrol,2007,145361,5355
Ford,Fiesta,1.2,Petrol,2006,101268,5356
Ford,Fiesta,1.4,Petrol,2006,111619,5357
Ford,Fiesta,1.4,Hybrid,2003,109251,5357
Toyota,Prius,1.8,Hybrid,2002,167854,5357
Ford,Focus,1.4,Petrol,2001,116664,5357
Porsche,911,2.6,Petrol,1986,137872,5357
VW,Polo,1.4,Petrol,2002,78180,5358
Toyota,Prius,1.0,Hybrid,1996,77743,5358
BMW,Z4,2.2,Petrol,1995,106609,5359
Toyota,Prius,1.0,Hybrid,2000,114616,5359
Ford,Focus,1.6,Petrol,1998,98754,5359
Ford,Mondeo,1.8,Diesel,1999,120765,5359
Toyota,Prius,1.0,Hybrid,2001,123282,5360
VW,Passat,1.6,Diesel,2000,128835,5360
Toyota,RAV4,1.8,Hybrid,2000,171132,5360
VW,Polo,1.4,Petrol,2005,106095,5360
BMW,X3,3.0,Diesel,1992,113591,5360
Ford,Fiesta,1.4,Diesel,2005,109130,5361
Ford,Focus,1.6,Petrol,2005,158326,5363
BMW,Z4,2.4,Petrol,1996,121047,5363
Toyota,RAV4,2.0,Hybrid,1998,161463,5364
Ford,Mondeo,1.8,Diesel,1999,120654,5364
Toyota,Yaris,1.4,Hybrid,2001,110854,5364
BMW,Z4,2.4,Petrol,2000,154408,5365
Toyota,RAV4,2.2,Petrol,2000,161282,5365
Toyota,Prius,1.8,Hybrid,1996,118042,5365
Ford,Focus,1.4,Petrol,2001,116451,5365
Ford,Mondeo,1.4,Diesel,1997,85461,5365
Ford,Mondeo,1.8,Diesel,2005,170050,5365
Ford,Mondeo,1.8,Diesel,1999,120608,5366
VW,Polo,2.0,Petrol,2000,84467,5366
Toyota,Prius,1.8,Hybrid,2000,151633,5366
Toyota,Yaris,1.4,Petrol,2003,104220,5367
Ford,Mondeo,1.6,Diesel,2001,130162,5367
Ford,Fiesta,1.0,Petrol,2009,115503,5369
Toyota,Yaris,1.2,Petrol,2008,137448,5369
Toyota,Yaris,1.4,Petrol,2002,95027,5369
Toyota,Prius,1.0,Hybrid,2003,139971,5369
Toyota,Yaris,1.0,Petrol,2003,80619,5370
Ford,Mondeo,1.8,Diesel,2002,145794,5370
Toyota,Yaris,1.0,Petrol,1998,27814,5371
Ford,Fiesta,1.2,Petrol,2008,118669,5371
Toyota,Prius,1.4,Hybrid,1988,18166,5371
Toyota,Prius,1.4,Hybrid,2000,135959,5371
VW,Passat,1.8,Diesel,2003,160555,5372
Ford,Fiesta,1.2,Petrol,2006,100819,5374
Ford,Fiesta,1.2,Petrol,2007,109797,5374
VW,Golf,1.8,Diesel,2006,158083,5374
VW,Passat,1.8,Diesel,2001,144262,5374
VW,Golf,1.2,Petrol,2004,109431,5374
Ford,Fiesta,1.4,Petrol,2004,93034,5375
Toyota,RAV4,2.0,Hybrid,1993,119648,5375
Porsche,Cayenne,2.6,Petrol,1999,193287,5375
VW,Polo,2.0,Petrol,2003,111746,5375
Ford,Focus,1.4,Petrol,1998,89015,5376
Toyota,Yaris,1.2,Hybrid,2007,151587,5376
VW,Polo,1.0,Diesel,2003,69893,5376
Ford,Mondeo,1.4,Diesel,2007,170710,5376
Toyota,Yaris,1.0,Petrol,2003,80459,5376
VW,Golf,2.0,Diesel,2001,123036,5377
VW,Polo,1.6,Petrol,2006,123255,5377
VW,Passat,1.8,Diesel,2000,135854,5378
Toyota,Prius,1.8,Hybrid,1994,99897,5378
VW,Polo,1.6,Petrol,2003,96557,5378
Toyota,Prius,1.0,Hybrid,2003,139782,5378
Ford,Focus,1.8,Petrol,1993,58212,5379
VW,Passat,1.6,Diesel,2001,136801,5380
Ford,Mondeo,2.0,Diesel,2003,160094,5380
Ford,Focus,2.0,Petrol,2005,171236,5381
Ford,Fiesta,1.2,Petrol,2007,109623,5381
Ford,Mondeo,2.0,Diesel,2000,135491,5382
Ford,Focus,1.8,Petrol,1999,115030,5382
BMW,X3,2.4,Diesel,1998,149681,5382
Toyota,RAV4,2.4,Petrol,1997,141765,5383
Toyota,Yaris,1.4,Petrol,2003,103814,5383
Toyota,Yaris,1.0,Hybrid,1996,35867,5384
Toyota,Prius,1.0,Hybrid,1998,95984,5384
Toyota,RAV4,1.8,Hybrid,2001,178452,5384
VW,Passat,1.6,Diesel,2004,161192,5385
Toyota,RAV4,2.0,Hybrid,1998,160971,5386
Ford,Fiesta,1.0,Diesel,2005,85291,5386
VW,Polo,2.0,Petrol,2004,120230,5386
VW,Golf,2.0,Petrol,2005,150176,5386
VW,Golf,2.0,Diesel,2004,147963,5387
VW,Passat,1.6,Diesel,2001,136602,5388
BMW,X3,3.0,Diesel,1995,138599,5388
Ford,Focus,2.0,Petrol,1994,75983,5388
Ford,Focus,2.0,Diesel,1998,119435,5389
VW,Golf,1.8,Petrol,2005,143645,5389
VW,Passat,1.4,Diesel,1993,53030,5389
Ford,Mondeo,1.4,Diesel,2004,146305,5389
VW,Golf,1.8,Petrol,2001,109418,5389
VW,Polo,1.2,Petrol,2006,103933,5390
VW,Polo,1.0,Petrol,2008,109619,5390
VW,Polo,1.4,Petrol,2004,96255,5390
VW,Polo,1.6,Petrol,2002,86895,5391
Toyota,RAV4,1.8,Hybrid,2000,170445,5392
Toyota,RAV4,2.4,Hybrid,1989,95651,5394
Toyota,Yaris,1.0,Petrol,2005,98733,5395
Toyota,Prius,1.4,Hybrid,2001,143711,5395
VW,Golf,2.0,Petrol,1997,79528,5395
VW,Polo,2.0,Petrol,2004,120019,5395
VW,Passat,1.4,Petrol,2002,130234,5396
Toyota,RAV4,1.8,Hybrid,1999,162425,5396
Ford,Focus,1.8,Diesel,2001,138010,5398
VW,Golf,1.8,Petrol,2002,118001,5398
Toyota,Prius,1.4,Hybrid,1996,100417,5399
VW,Golf,1.4,Diesel,1993,15000,5399
Toyota,Prius,1.4,Hybrid,1998,118214,5399
Toyota,Yaris,1.0,Petrol,2006,107683,5399
Toyota,RAV4,2.2,Hybrid,1985,49418,5399
VW,Polo,1.4,Petrol,2003,86643,5400
VW,Golf,1.2,Petrol,2004,108764,5401
Porsche,Cayenne,4.0,Petrol,1999,217039,5402
Ford,Mondeo,2.0,Diesel,1990,40132,5403
Toyota,RAV4,2.2,Hybrid,1999,174141,5404
BMW,Z4,3.0,Petrol,1995,125875,5404
Ford,Focus,1.0,Hybrid,1991,16000,5404
Toyota,RAV4,2.0,Hybrid,1995,136025,5404
Ford,Mondeo,1.8,Diesel,1998,110927,5404
Toyota,RAV4,1.8,Hybrid,2001,177996,5405
Toyota,Yaris,1.4,Hybrid,1999,91622,5405
VW,Golf,2.0,Petrol,2004,141499,5406
Toyota,RAV4,2.2,Hybrid,1995,141916,5406
Ford,Mondeo,1.8,Diesel,1999,119643,5406
Ford,Fiesta,1.4,Petrol,2005,101428,5406
BMW,Z4,2.4,Petrol,2002,169472,5406
VW,Polo,1.0,Petrol,2007,100154,5408
Ford,Fiesta,1.0,Petrol,2010,123266,5408
Ford,Fiesta,1.0,Petrol,2007,96581,5408
VW,Passat,1.4,Diesel,1997,92078,5409
Porsche,911,2.2,Petrol,1992,174998,5409
Toyota,Yaris,1.4,Petrol,2003,103144,5409
VW,Polo,1.6,Petrol,2005,113786,5409
VW,Passat,2.0,Petrol,2001,143913,5410
Ford,Mondeo,2.0,Petrol,1997,102332,5410
Ford,Mondeo,1.8,Hybrid,1996,110804,5410
Porsche,911,2.2,Petrol,1995,198035,5412
Toyota,Yaris,1.2,Petrol,2004,101673,5412
Toyota,Prius,1.4,Hybrid,1998,117883,5413
Ford,Fiesta,1.4,Diesel,2005,107842,5413
BMW,Z4,2.0,Petrol,2002,158420,5414
VW,Passat,1.6,Diesel,2000,127543,5414
VW,Golf,2.0,Petrol,2003,132955,5414
Toyota,Yaris,1.4,Petrol,2003,103002,5415
Toyota,Yaris,1.4,Petrol,2002,93848,5415
Ford,Fiesta,1.2,Petrol,2006,99769,5415
Ford,Mondeo,1.8,Diesel,2000,128029,5415
VW,Polo,1.2,Petrol,2007,112256,5415
VW,Golf,1.2,Petrol,2006,125885,5415
VW,Passat,1.8,Petrol,1998,111442,5416
Ford,Fiesta,1.4,Petrol,2004,91953,5417
Ford,Focus,1.6,Diesel,2001,130130,5417
VW,Passat,2.0,Diesel,1991,59255,5418
Ford,Mondeo,1.6,Diesel,1995,74402,5418
Toyota,Yaris,1.2,Hybrid,2003,116967,5418
Toyota,Yaris,1.2,Petrol,2001,73135,5418
Toyota,Prius,1.0,Hybrid,2004,147077,5419
VW,Polo,1.0,Diesel,2005,88117,5419
Ford,Mondeo,1.4,Diesel,1997,84042,5419
VW,Golf,1.8,Hybrid,1998,106313,5419
VW,Passat,1.8,Diesel,2002,151431,5419
VW,Polo,1.6,Petrol,2005,113514,5420
Ford,Fiesta,1.0,Petrol,2004,67452,5420
BMW,X3,2.0,Diesel,1998,137524,5420
VW,Passat,1.6,Diesel,1998,109968,5421
VW,Golf,1.4,Hybrid,2002,124779,5422
Toyota,Prius,1.0,Hybrid,2000,113076,5422
VW,Golf,2.0,Petrol,2004,141141,5422
VW,Polo,2.0,Petrol,2009,160938,5422
Toyota,RAV4,2.4,Hybrid,1990,104066,5422
BMW,Z4,2.2,Petrol,1998,131157,5423
VW,Golf,1.8,Petrol,2000,99552,5423
VW,Polo,1.6,Diesel,2004,111043,5424
Toyota,Yaris,1.2,Petrol,2008,136147,5425
VW,Golf,1.2,Petrol,2004,108166,5425
Ford,Mondeo,1.4,Diesel,2004,145465,5426
VW,Polo,2.0,Petrol,2000,82867,5426
Toyota,Prius,1.8,Hybrid,1999,142034,5427
VW,Polo,1.4,Petrol,2002,76290,5428
Toyota,Prius,1.8,Hybrid,1999,141987,5429
Ford,Fiesta,1.0,Petrol,2004,67196,5429
BMW,M5,4.0,Petrol,1995,212450,5429
VW,Golf,1.2,Petrol,2005,116906,5429
VW,Golf,2.0,Petrol,2005,149188,5430
Ford,Mondeo,2.0,Diesel,1999,125881,5430
Ford,Mondeo,1.6,Diesel,2000,120052,5431
VW,Golf,1.4,Petrol,2003,109408,5431
Toyota,Yaris,1.2,Hybrid,1993,15000,5431
Toyota,RAV4,1.8,Hybrid,1998,153595,5431
VW,Golf,2.0,Petrol,2005,149172,5431
Toyota,Yaris,1.2,Petrol,2009,144305,5432
VW,Golf,1.2,Petrol,2005,116821,5432
VW,Polo,1.6,Petrol,2006,121931,5433
Ford,Mondeo,2.0,Diesel,1999,125803,5433
Ford,Focus,1.0,Petrol,2005,127569,5433
Toyota,Prius,1.8,Hybrid,1997,125052,5433
Toyota,Yaris,1.4,Hybrid,2001,109136,5434
VW,Passat,1.4,Petrol,2005,154195,5434
VW,Golf,1.6,Petrol,2003,118160,5434
VW,Polo,1.0,Diesel,2008,114991,5434
VW,Passat,2.0,Diesel,2004,173341,5435
BMW,Z4,2.0,Petrol,1997,116079,5436
VW,Golf,1.6,Petrol,2002,109299,5436
VW,Polo,2.0,Petrol,2001,92049,5436
Ford,Focus,1.0,Petrol,2006,135936,5437
VW,Passat,1.8,Diesel,1999,125998,5437
Toyota,Prius,1.0,Hybrid,1999,103790,5437
Toyota,Yaris,1.0,Petrol,2001,58770,5438
BMW,Z4,2.0,Petrol,2002,157892,5438
Porsche,718 Cayman,4.0,Petrol,1993,150186,5438
VW,Polo,1.4,Petrol,2004,95027,5438
VW,Polo,1.0,Petrol,2006,90122,5439
Ford,Fiesta,1.0,Hybrid,2006,111468,5439
Toyota,Yaris,1.2,Hybrid,2001,98530,5440
Toyota,RAV4,1.8,Hybrid,2001,177230,5440
VW,Polo,1.6,Petrol,2003,94969,5440
Ford,Fiesta,1.2,Petrol,2006,99121,5441
Toyota,Prius,1.4,Hybrid,1995,90068,5442
Ford,Fiesta,1.0,Petrol,2009,113732,5442
Ford,Focus,1.6,Petrol,1997,87309,5442
VW,Passat,2.0,Diesel,1991,58516,5443
VW,Polo,1.4,Petrol,2005,104018,5443
VW,Polo,2.0,Petrol,2006,135895,5444
Ford,Focus,1.0,Petrol,2005,127329,5444
Ford,Fiesta,1.0,Petrol,2008,104775,5444
Toyota,Prius,1.4,Hybrid,1996,99271,5444
Ford,Focus,1.8,Diesel,1995,83602,5444
Ford,Fiesta,1.2,Petrol,2006,99049,5444
BMW,Z4,2.2,Petrol,2000,147302,5445
Toyota,RAV4,1.8,Hybrid,2002,184889,5445
Ford,Fiesta,1.4,Petrol,2009,135332,5445
Toyota,RAV4,2.4,Hybrid,1986,65316,5445
Toyota,RAV4,2.2,Hybrid,1998,165347,5446
VW,Golf,1.6,Diesel,1999,88281,5446
Toyota,Yaris,1.0,Hybrid,2003,104132,5446
Toyota,RAV4,2.2,Petrol,1994,108958,5446
Ford,Focus,2.0,Petrol,2001,137395,5446
Ford,Mondeo,1.8,Diesel,2000,127269,5447
BMW,Z4,2.0,Petrol,2000,141334,5448
Toyota,Yaris,1.2,Petrol,2000,62267,5448
Toyota,RAV4,2.4,Hybrid,1995,146354,5448
VW,Golf,1.4,Hybrid,2004,141024,5449
Ford,Focus,1.6,Hybrid,2001,146083,5450
VW,Golf,1.6,Diesel,1999,88179,5450
Ford,Mondeo,2.0,Diesel,1995,89622,5450
Ford,Mondeo,1.6,Diesel,1999,110796,5451
VW,Polo,1.4,Diesel,2007,127770,5451
Toyota,RAV4,2.0,Hybrid,1996,143250,5451
Ford,Fiesta,1.0,Petrol,2007,95481,5451
Toyota,Prius,1.8,Hybrid,2003,173674,5451
Toyota,RAV4,2.4,Hybrid,1993,129564,5452
VW,Golf,1.4,Petrol,2004,117702,5452
VW,Polo,1.2,Petrol,2005,93201,5453
VW,Passat,1.6,Diesel,1998,109194,5453
BMW,X3,3.0,Diesel,1996,145388,5453
Toyota,Yaris,1.2,Petrol,2007,127035,5454
VW,Golf,2.0,Diesel,1999,103527,5454
Ford,Focus,2.0,Petrol,2002,145500,5454
VW,Passat,1.6,Diesel,2003,151571,5455
Ford,Mondeo,1.8,Diesel,1999,118453,5455
VW,Golf,1.8,Diesel,2004,139896,5455
VW,Golf,1.2,Petrol,2006,124943,5455
Toyota,RAV4,2.2,Hybrid,1993,123903,5456
BMW,Z4,3.0,Petrol,2001,173680,5456
BMW,Z4,2.4,Petrol,1997,127421,5456
Ford,Fiesta,1.0,Petrol,2006,85973,5457
VW,Passat,2.0,Petrol,1999,126045,5457
Toyota,Yaris,1.2,Hybrid,2004,124681,5457
Toyota,RAV4,1.8,Petrol,2003,171088,5458
VW,Golf,1.2,Diesel,1999,66960,5458
Ford,Focus,1.8,Diesel,1996,92652,5458
VW,Golf,1.4,Diesel,2001,97266,5458
Toyota,Yaris,1.4,Petrol,2005,119617,5460
VW,Golf,2.0,Petrol,2001,114671,5460
Toyota,Prius,1.8,Hybrid,1998,132889,5461
Ford,Mondeo,1.4,Diesel,1993,41964,5461
VW,Golf,1.8,Petrol,2005,141977,5462
Toyota,Prius,1.4,Hybrid,2000,133849,5462
Ford,Mondeo,1.8,Petrol,2004,154072,5462
Porsche,718 Cayman,2.0,Petrol,1995,122848,5462
Toyota,RAV4,1.8,Hybrid,2005,207326,5463
Ford,Fiesta,1.0,Petrol,2008,104302,5463
VW,Golf,1.6,Diesel,2000,97126,5464
Ford,Focus,2.0,Diesel,2000,134708,5465
Toyota,Yaris,1.4,Hybrid,2004,134313,5465
Ford,Fiesta,1.4,Petrol,1999,39961,5465
BMW,X3,2.4,Diesel,1992,95907,5465
Ford,Fiesta,1.4,Petrol,2006,108940,5466
Ford,Focus,2.0,Petrol,1996,93005,5466
Ford,Mondeo,1.8,Hybrid,1996,109399,5467
Toyota,RAV4,1.8,Petrol,2003,170897,5467
VW,Polo,1.6,Petrol,2003,94304,5467
Ford,Fiesta,1.0,Petrol,2004,66138,5467
VW,Golf,2.0,Petrol,2003,131722,5467
VW,Polo,1.6,Petrol,2009,146383,5467
VW,Polo,1.6,Petrol,2003,94237,5469
VW,Golf,2.0,Petrol,2006,156398,5470
Ford,Focus,1.0,Diesel,2003,115744,5470
Ford,Fiesta,1.4,Petrol,2005,99814,5470
VW,Passat,1.4,Petrol,2002,128472,5471
Ford,Fiesta,1.0,Petrol,2004,65991,5472
Porsche,911,2.2,Petrol,1998,219290,5472
Toyota,RAV4,2.0,Hybrid,1998,159059,5472
Toyota,Yaris,1.2,Hybrid,2004,124320,5472
Toyota,Prius,1.8,Hybrid,1998,132627,5473
VW,Golf,1.2,Diesel,2000,76475,5473
Ford,Focus,1.0,Petrol,2005,126623,5474
BMW,X3,2.0,Diesel,2001,160806,5474
Ford,Fiesta,1.0,Petrol,2005,75862,5475
Toyota,Prius,1.4,Hybrid,1996,98507,5475
VW,Passat,1.6,Petrol,2005,161315,5476
Ford,Fiesta,1.2,Petrol,2003,69568,5477
BMW,Z4,2.2,Petrol,2003,170680,5477
Toyota,Yaris,1.0,Hybrid,2000,75172,5477
VW,Polo,1.4,Petrol,2007,120848,5478
Ford,Mondeo,1.8,Diesel,2000,126554,5478
Ford,Fiesta,1.4,Petrol,2007,117461,5478
Porsche,718 Cayman,2.0,Petrol,1997,139400,5478
VW,Polo,1.6,Petrol,2004,103177,5478
VW,Passat,1.6,Diesel,1998,108587,5478
Toyota,Prius,1.4,Hybrid,2000,133459,5479
VW,Golf,1.6,Diesel,2001,105839,5479
Ford,Focus,1.4,Petrol,2005,147597,5479
VW,Polo,1.2,Petrol,2007,110629,5481
Ford,Focus,1.6,Petrol,1997,86278,5481
VW,Passat,1.8,Diesel,1996,98410,5481
VW,Polo,1.6,Petrol,2002,84541,5481
Ford,Fiesta,1.2,Petrol,2004,79291,5481
Toyota,Prius,1.8,Hybrid,1997,123895,5482
Toyota,Prius,1.4,Hybrid,2001,141707,5483
VW,Passat,1.8,Petrol,2002,143997,5483
Ford,Mondeo,2.0,Diesel,1993,69372,5483
Toyota,Prius,1.0,Hybrid,2001,120338,5483
Ford,Focus,2.0,Petrol,2000,128078,5484
BMW,X3,3.0,Diesel,1997,152867,5484
VW,Polo,1.4,Petrol,2003,84434,5485
Ford,Mondeo,1.4,Diesel,2005,152304,5485
Ford,Fiesta,1.4,Petrol,2007,117280,5485
Ford,Fiesta,1.4,Petrol,2005,99433,5485
Toyota,Prius,1.4,Hybrid,1998,116156,5485
VW,Passat,1.8,Diesel,2002,149940,5485
BMW,Z4,2.4,Petrol,1997,126718,5486
VW,Polo,2.0,Petrol,2002,100014,5486
VW,Passat,1.4,Petrol,1999,101796,5486
Toyota,Prius,1.4,Hybrid,1996,98226,5486
Ford,Fiesta,1.0,Petrol,2007,94579,5487
Toyota,Prius,1.8,Hybrid,1993,87831,5487
Toyota,Prius,1.8,Hybrid,1995,106210,5487
VW,Polo,1.2,Petrol,2005,92320,5487
Ford,Focus,1.8,Diesel,1999,118898,5487
VW,Passat,1.8,Diesel,2000,133314,5488
Toyota,Prius,1.4,Hybrid,1999,124739,5488
Ford,Fiesta,1.0,Diesel,2005,82598,5488
Ford,Mondeo,1.6,Diesel,2001,127306,5488
Ford,Mondeo,1.6,Diesel,2002,135748,5489
Ford,Fiesta,1.2,Petrol,2006,97910,5489
Toyota,RAV4,1.8,Hybrid,1997,144124,5489
VW,Polo,1.0,Petrol,2008,107173,5489
Ford,Mondeo,1.4,Diesel,1997,82163,5490
Toyota,Prius,1.0,Hybrid,2005,153616,5491
VW,Golf,1.6,Diesel,1998,77547,5491
Toyota,Prius,1.8,Hybrid,2002,164915,5491
Ford,Focus,1.6,Petrol,2001,122130,5491
Ford,Fiesta,1.2,Petrol,2007,106910,5492
Ford,Mondeo,1.8,Petrol,2001,128501,5492
Toyota,Prius,1.4,Hybrid,1994,79243,5492
VW,Polo,1.2,Petrol,2005,92173,5493
Toyota,RAV4,1.8,Hybrid,2003,191564,5493
Ford,Fiesta,1.0,Petrol,2010,121182,5495
VW,Passat,1.6,Diesel,1997,99119,5496
Ford,Fiesta,1.2,Petrol,2007,106794,5496
Ford,Mondeo,1.4,Petrol,1996,64937,5496
Toyota,Yaris,1.0,Petrol,2000,46450,5496
Ford,Mondeo,1.6,Diesel,1997,91490,5496
Ford,Mondeo,1.4,Diesel,1999,100664,5497
Ford,Mondeo,1.4,Diesel,1998,91428,5498
Toyota,Yaris,1.4,Hybrid,2005,141911,5498
Ford,Fiesta,1.0,Hybrid,2003,82364,5499
VW,Passat,2.0,Diesel,1998,122750,5499
VW,Passat,1.4,Diesel,2001,125505,5500
Toyota,Yaris,1.4,Hybrid,2003,124986,5501
Toyota,RAV4,2.0,Hybrid,1999,166413,5501
Ford,Fiesta,1.4,Petrol,2007,116919,5501
Porsche,911,2.6,Petrol,1990,167103,5502
Toyota,Yaris,1.2,Petrol,1998,39334,5502
Ford,Focus,1.8,Petrol,2005,162331,5502
VW,Polo,1.2,Petrol,2007,110108,5503
BMW,M5,5.0,Petrol,1995,223370,5503
Toyota,Yaris,1.2,Petrol,2005,108398,5504
VW,Polo,1.0,Diesel,2004,76273,5504
Ford,Mondeo,1.4,Diesel,2006,159969,5504
BMW,Z4,2.0,Petrol,1997,114396,5506
BMW,X3,2.0,Petrol,2000,146062,5506
Ford,Focus,1.8,Petrol,2003,146021,5507
Toyota,Prius,1.4,Hybrid,1997,106766,5507
Toyota,Prius,1.8,Hybrid,1996,114580,5508
VW,Golf,1.8,Hybrid,2005,163148,5508
BMW,M5,5.0,Petrol,1994,215858,5508
Ford,Fiesta,1.4,Petrol,2008,125379,5509
VW,Golf,1.4,Petrol,2003,107495,5509
Toyota,RAV4,1.8,Hybrid,1998,151843,5510
Ford,Focus,1.6,Petrol,2001,121684,5510
Ford,Fiesta,1.0,Petrol,2004,64955,5510
Ford,Fiesta,1.0,Petrol,2005,74931,5510
Ford,Fiesta,1.2,Petrol,2005,88090,5510
Toyota,Yaris,1.4,Petrol,2002,91399,5511
Ford,Mondeo,2.0,Diesel,2003,157187,5511
Ford,Mondeo,1.4,Diesel,1999,100323,5511
Ford,Focus,1.4,Petrol,2005,146861,5512
VW,Polo,1.6,Petrol,1999,53665,5512
Porsche,718 Cayman,2.0,Petrol,2000,163040,5513
VW,Polo,2.0,Petrol,2000,80579,5513
Ford,Mondeo,1.6,Petrol,2002,129016,5513
VW,Polo,1.4,Diesel,2005,108849,5514
Ford,Fiesta,1.2,Petrol,2006,97299,5514
Ford,Mondeo,1.8,Diesel,2001,134183,5514
Toyota,Yaris,1.0,Hybrid,2004,111368,5516
Ford,Mondeo,1.6,Diesel,1991,28896,5517
Toyota,Yaris,1.0,Petrol,2004,86320,5517
Toyota,Yaris,1.2,Hybrid,2003,114543,5518
Ford,Focus,1.0,Petrol,2006,134071,5518
Toyota,RAV4,2.0,Hybrid,2000,173913,5518
VW,Polo,2.0,Diesel,2005,131920,5519
VW,Golf,1.8,Petrol,1994,36543,5519
Ford,Fiesta,1.0,Petrol,2009,111868,5519
VW,Golf,1.8,Hybrid,2003,146737,5519
Ford,Mondeo,1.8,Diesel,1999,116938,5519
Ford,Mondeo,1.6,Diesel,1992,40174,5520
VW,Passat,2.0,Petrol,1998,115864,5521
Toyota,Yaris,1.2,Petrol,2000,60184,5522
Ford,Mondeo,1.4,Diesel,2000,109050,5522
BMW,Z4,2.2,Petrol,2002,161743,5523
